topic	tweet_id	tweet_text	class_label
LESA	38	"😷Mask👇️👀
https://t.co/FrBFeTFgSu
#JapaneseFaceMask #Mask #Virus
#Coronavirus
Made only with a handkerchief and a hair elastic‼️
It can't stop the virus. It prevents your cough from splashing around. https://t.co/zbdrkOMW1I"	1
LESA	39	"Wait, oh! Young people are not immune to #coronavirus. No.

Find out why in #Covid19in60seconds by #BBCNewsIgbo."	1
LESA	40	For those who thought injecting disinfectants was the cure for COVID-19, here's a DIY for UV light therapy... glowsticks in the bathtub! 💡🛀	1
LESA	41	"This is crazy! #CapeTown #capestorm #weatherforecast pic.twitter.com/3bcKOKrCJB — RyGuySA (@RyGuySA) June 7, 2017

There is no grammar error in the given sentence."	1
LESA	42	Did Justin Trudeau approve the transfer of a lethal virus to a Chinese bio weapons lab in Wuhan? Geezus!	1
LESA	43	As announced by the DOH, there is a COVID-19 patient currently confined in Medical City Pasig. There is also a COVID-19 patient who is a Pasig resident but is currently confined in a private hospital outside of Pasig. The LGU is closely coordinating with the DOH.	1
LESA	44	@kirstiealley I'm pretty sure Communist China released the virus 🦠 at this event to infect the military of the 109 nations in attendance. BioWarfare. #CCP #CCPVirus #COVID2019 #CoronavirusPandemic #StayAtHome #WWG1WGA 🇺🇸😎🤙🍿 https://t.co/A1z8vcqopf	1
LESA	45	"A potential #coronavirus vaccine developed in China (Ad5-nCoV, from CanSino Biologic) appears to provoke neutralizing antibodies in dozens of patients in an early-stage clinical trial.

https://t.co/AHqyzZMTDa #SARSCoV2 #COVID19 https://t.co/ox56Ufm6P2"	1
LESA	46	If a dreaded Straight White Male creates a vaccine or cure, we should reject it until a more diverse person discovers one. It’s only fair...	1
LESA	47	"""@realDonaldTrump Dr. Sankaran, a homeopath, successfully treated Iranian Coronavirus patients with Camphora 1M and 10M. https://t.co/Mz2fl0FVNM Save lives in simple ways. Prevention and cure are vital. Either a vaccine or low-cost camphor can keep viruses away. Its power rescues lives from respiratory distress."""	1
LESA	48	@JWonggg You have to watch out for people like that. People who think coronavirus isn't real or is just a flu are probably more likely to contract the virus themselves.	1
LESA	49	Friendly reminder that China's bio-weapon lab just happens to be in Wuhan. #Covid_19 #coronavirus https://t.co/W63PNuiua0	1
LESA	50	Coincidentally, Soros warned Davos guests that the US economy was headed for a calamity ahead of the election. The coronavirus panic is the perfect setup to tank the markets.	1
LESA	51	The #Healthcrats' #cure is proving worse than the #disease. #Unprepared #COVID19 #coronavirus #FlattenTheCurve.	1
LESA	52	Today's coronavirus recap: 93,164 confirmed cases globally, 3,199 deaths. 90% of new cases are from Iran, Italy, and South Korea. COVID-19 is deadlier than the flu but doesn't spread as easily. Containment remains a top priority for Europe and Africa. PPE supply is rapidly depleting, and an increase in production is needed.	1
LESA	53	I swear ginger and garlic are the cure to everything. 😂😂😂😭😭😭	1
LESA	54	I'm immune to the coronavirus. That shit can catch a fade with me any day.	1
LESA	55	@CyrusAParsa1 @MariaBartiromo @TuckerCarlson #Covid19 is a lab-created #bioweapon, not some random anomaly from a nasty-ass Chinese diet. 🤨	1
LESA	56	"Dear Twitter, 
Coronavirus cases grew to over 1000 tonight, with at least 31 deaths. The virus has spread to 38 states. Can you please tweet about: 
1. When are we going to get sufficient numbers of test kits? 
2. If the labs have the materials they need, that would be helpful. 

Thank you."	1
LESA	57	"Good God! Ilhan Omar, the congresswoman whom Laura Loomer tried to warn about, writes a letter asking the judge for ""compassion"" in the sentencing of an ISIS recruit. She needs to resign!"	1
LESA	58	@2010LeeHurst Carbolic soap is the cure. As soon as Covid sniffs it, rest assured it'll never return. #CoronaVirus https://t.co/bZ45mgF4fE	1
LESA	59	Lysol stops the coronavirus in its tracks. Have a can or two in your homes.	1
LESA	60	"@MollyJongFast @realDonaldTrump: ""Now we need to focus on drugs,"" meaning narcotics, not coronavirus cures or testing. #WhereAreTheTestKits???"	1
LESA	61	This man is part of the #DeepState. @realDonaldTrump speaks the truth! Injecting chlorine bleach will cure #COVID19 and block the harmful 5G rays! #MAGA #WAGA #DINGDONG https://t.co/3b9QBUCCdo	1
LESA	62	"@realDonaldTrump It's common sense to inject Lysol into your veins! That'll kill it! Don't believe the Fake News!

#covidsafe #COVID19 #Lysol #DisinfectantInjections #COVID #InjectDisinfectants #CleanUp"	1
LESA	63	"There is no evidence that people who have survived a bout of #coronavirus become immune to the deadly disease and cannot pass the infection on to others.

#WHO

WHO: No Evidence Survivors of COVID-19 Are Immune from the Disease https://t.co/rWUgJ88jNQ"	1
LESA	64	Dr. Sarfaraz Munshi describes a vital breathing technique for #coronavirus #Covid19 sufferers that could prevent the patients from contracting secondary pneumonia, which could prove incredibly dangerous to their health.	1
LESA	65	"Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays? — Donald J. Trump (@realDonaldTrump) July 4, 2016

Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? Is she flying with him tomorrow? Who pays? — Donald J. Trump (@realDonaldTrump) July 4, 2016"	1
LESA	66	Youngstown kids had their senior picnics at Willow Lake and drank Four Lokos before they were recalled. We are all immune to the coronavirus.	1
LESA	67	Be careful when you vote in Illinois. Make sure you take the time to check your votes before submitting them.	1
LESA	68	"""If you've swum in any river in Iowa, you're immune to coronavirus."""	1
LESA	69	@__THEBLANCOWAY Deadass, they gotta cure this corona shit ASAP.	1
LESA	70	Meanwhile, in the land full of cocaine, #SARSCoV2 #coronavirus.	1
LESA	71	Chinese Agent Charles Lieber & His Virus Transmitters: Wuhan Virus Integration with the Electromagnetic Pulse. The Engineered Bioweapon. https://t.co/ufTN5zHeMt via @GreatGameIndia #Covid_19 #Coronavirus #WuhanVirus #WuhanCoronaVirus #BioWeapons #Biowarfare https://t.co/ecktKxNFci	1
LESA	72	Are you going to make millions off a vaccine for the #coronavirus? Is your Foundation in cahoots with a Chinese lab in Wuhan? https://t.co/iw2pYmMirr	1
LESA	73	[OPINION] Writing in The Conversation, Seán Mfundza Muller says that the cure for COVID-19 infections could be worse than the disease for South Africa.	1
LESA	74	"RT @HotNewHipHop: Yes, people actually thought coke was a #coronavirus cure
🤦‍♂️👃❄️🤦‍♀️

https://t.co/FSMBBAOcMR"	1
LESA	75	"End 'Fox News.'
End TV 'Doctors.'
End stupid attempts at equivocating COVID-19 to non-infectious causes of death.
End ""the cure is worse than the disease.""

#COVID19 #StayHome #EndTheStupidity #Testing #ContactTracing"	1
LESA	76	Guys, but seriously, wear face masks and use sanitizer always! Stay safe from coronavirus! It's airborne and can lead to pneumonia! Please pass this message!!! https://t.co/AC84ONNKx8	1
LESA	77	@imMAK02 The world blames China for the spread of the virus. China blames the USA for using COVID as a bioweapon against them. Only racist individuals in India blame Muslims for #COVID19. 😂😂 #India #Fascist	1
LESA	78	"""Was this because Obama was the one who let Baghdadi out of prison?"""	1
LESA	79	$TLRY is waiting for the first #coronavirus gummy chew or pot stick to cure all ills. THEN, this should fly.	1
LESA	80	"China's biological weapons program is using deadly viruses such as Ebola and the coronavirus to develop bioweapons.

More like a bioterrorism program. So much for China's ""peaceful rise"".

https://t.co/qZq4MWpb4w"	1
LESA	81	According to TMZ and some other reliable sources, Selena Gomez has reportedly donated $1,000,000 to vaccine research to help prevent the spread of COVID-19, also known as the coronavirus. I want everyone to know that these acts of generosity are rare, and soon this disease will be eradicated.	1
LESA	82	This is a really good move. #VaccinesWork.	1
LESA	83	Do not spray Lysol in your mouth like Binaca #coronavirus.	1
LESA	84	"""If you've been inside Bar C, you're immune to the coronavirus."""	1
LESA	85	Hey #knuckledragger #trumtards, and #QAnon, this is for you. Do not ingest #disinfectant, #lysol, or #BLEACH to cure #Covid_19. That would be #maga stupid. #BleachGate #POTUS45. https://t.co/1IS9wwPzfg	1
LESA	86	If you really believe that injecting bleach into your body will cure #Covid19, go ahead and try it. #ThisIsNotNormal. Trump: dictator or dumbass? Unfortunately for us, he's both.	1
LESA	87	When life hands you lemon-scented @Lysol disinfectant wipes, do NOT try to make lemonade with them! #lysol #COVID19 https://t.co/VLfbYQfenU	1
LESA	88	"""Even a 90% effective vaccine can stop the outbreak of the new deadly coronavirus,"" says Professor. However, it omits the fact that the mysterious China virus has components of bat and snake viruses, as well as a component that causes the pneumonia to be a contagious virus. Do flu vaccines have that?"	1
LESA	89	"Please explain the logic of the Biden/DNC plan. If you come down with pneumonia due to #COVID19, your testing and treatment should be covered. But if, once you're treated, it turns out you weren't infected with #coronavirus and you had another type of pneumonia, prepare for bankruptcy.

Corrected grammar:
Please explain the logic of the Biden/DNC plan. If you come down with pneumonia due to #COVID19, your testing and treatment should be covered. But if, once you're treated, it turns out you weren't infected with #coronavirus and you had another type of pneumonia, prepare for bankruptcy."	1
LESA	90	"""If you drank out of this in school, you're immune to the coronavirus."""	1
LESA	91	Operation Warp Speed's goal is to have 300 million doses of vaccine available by January, according to one administration official.	1
LESA	92	RT @NoHoesGeorge: Rejoice, weebs! We are immune to the coronavirus. https://t.co/e2gBZcwIot	1
LESA	93	"""If you're attracted to men, you're immune to the coronavirus."""	1
LESA	94	"RT @Lucy76651746: #TachaSaveNigeria
Tacha, please save Nigeria from the coronavirus. You are the only one with the cure and vaccine. 🤸
Correct the grammar:"	1
LESA	95	@Clorox, but drinking it won't cure #COVID19, @realDonaldTrump. https://t.co/46jlrzVBXe	1
LESA	96	#ASpoonfulOfClorox: Ingesting #CLOROX in any form does *NOT* cure #COVID19. It's actually FATAL!!! Please do not do this. https://t.co/iac0G7BS74	1
LESA	97	Did you know that it's used as a remedy for coughs and sore throats? Gain #MooreOnHealth during these #covid19 times by strengthening your immune system. #NPMoore https://t.co/DChKbnDCow	1
LESA	98	"RT @JeremiB34: BREAKING NEWS: If you've ever had the water in Warrensburg, MO, you're immune to the Coronavirus.
Correct the grammar:"	1
LESA	99	Influenza B has killed 136 US children this year, while COVID-19 has not killed any children. Despite the fact that Influenza B is a known child killer, no schools have been closed to stop its spread. However, schools everywhere are being closed to stop the spread of COVID-19, a virus that does not kill children.	1
LESA	100	@DIDNOTVOTEFOR44 @lovebaldeagles @realDonaldTrump Read the Lysol can; it kills 99.9% of germs and lists coronavirus! It's a common product available at the dollar store! Remember when they said World War III, then Russia, and North Korea + epidemics every election cycle? Yeah, I do! https://t.co/ZqlGDgKrvK	1
LESA	101	What is the reason behind the Chinese government inventing a bio weapon for war, and were they successful in doing so? #Covid_19 #coronavirus @Rakeshrocking86 @ReallySwara @rose_k01 @ChinaDaily	1
LESA	102	It's unfortunate that we have lost another soul to #COVID19. Let's stop the spread of the virus and self-isolate now. Prevention is better than cure.	1
LESA	103	"Trigger a war by saying that it was the Chinese who triggered the ""pandemic,"" and tell the Chinese it was the Americans who did it."	1
LESA	104	Lysol had to issue a statement because @realDonaldTrump suggested ingesting disinfectant to cure #Covid_19. There will be idiots who do this. #COVIDIOTS #MAGA #LiesTrumpToldMe #disinfectant.	1
LESA	105	There is massive misinformation among users in Puerto Rico that Zello will work without internet. It will *not*, please RT. — Zello Inc (@Zello) September 6, 2017	1
LESA	106	If we're still saying we can't cure cancer, what hope is there for an end to #COVID19?	1
LESA	107	@CashNastyGaming Just drink Corona; it'll fix it.	1
LESA	108	"""If you went swimming at Sandy Point as a kid, you're immune to the Coronavirus."""	1
LESA	109	@nedryun Slowing the spread is NOT stopping #COVID19. There may be a SARS disease out there, but this is one huge exercise in behavior modification presented as a cure. We need to be immune to COVID-19, not avoid it. Avoiding it will keep us vulnerable. NO lockdown will stop the virus.	1
LESA	110	Per the AP, Germany has more than 1,100 confirmed coronavirus cases, but so far, just two deaths. Experts say rapid testing early on likely resulted in more diagnoses of the infected and gave the country a chance to contain and prepare for the virus.	1
LESA	111	@Joshhgeee @cambioyfuera123 @ewjjr1 @ruditheestalion @jolielovessumo @way_of_s @AshleyFitness @AlexUlrichh It doesn't cure it though. It's only believed to prevent people from getting it and only help those in the earlier stages of having COVID-19. But we won't know if people don't have access to testing or can't pay for treatment.	1
LESA	112	#SteamYourself is the best cure against #COVID19.	1
LESA	113	Ozone kills the coronavirus. Ozone generators are cheap and great for disinfecting rooms and buildings. However, one must vent the area and avoid breathing until it is clear. #COVIDー19 #coronavirus. https://t.co/exK9E6RXdB	1
LESA	114	The maker of #Lysol and another disinfectant says their products should not be used as an internal treatment for the #coronavirus.	1
LESA	115	"""@dcbat Just got schooled in all things maggots while trolling the right. Didn't know that the coronavirus is fake or that they always hated Bolton (who, by the way, was paid $115,000 by Ukraine). Also, didn't know that Romney's partner is on the board of Burisma... etc."""	1
LESA	116	@abdool_moh @onuohauzo Bro, the baby's immune system is strong. Babies are given vitamins daily to keep them strong. As we know, there is no vaccine for COVID-19; only your immune system can fight it. The baby's immune system could be working wonders. Leave God alone.	1
LESA	117	"Protect yourself from COVID-19: Quit smoking!
Smokers have a higher risk of developing severe pneumonia.
#COVID19
#quitsmoking"	1
LESA	118	"""Beware the spread of coronavirus and Fox News' pandemic propaganda. Trish Regan's melodramatic rant, decrying Dems and MSM for allegedly exploiting COVID-19 as another attempt to impeach the president, yank this dangerous shrew off the air. Trumpdemic!"""	1
LESA	119	@realDonaldTrump @pranjultweet Is China's bio weapon - the Corona Virus - the start of World War 3?	1
LESA	120	RT @bIondiewasabi: Washing your hands prevents coronavirus? I think I just discovered the vaccine, fellas. https://t.co/2xagymxznw	1
LESA	121	“Nobody wants to come close to me.” After Nigeria recorded its first positive #COVID19 case, a story went viral on social media. It claimed the patient's taxi driver was demanding payment not to spread the disease. The story was fake, but the impact on Jude has been very real. https://t.co/THJRVOhEmj	1
LESA	122	"RT @odonnell_r: Why are US taxpayers giving almost $4 million dollars to a Chinese bio-weapons lab? https://t.co/pvHiYss7iR
Correct the grammar:"	1
LESA	123	@VasNarasimhan @Novartis @HHSGov Please make the medication available to the lupus patients who are being harmed by the irresponsible promotion of your product as a cure for #COVID19.	1
LESA	124	"""If you've ever swum in the Hudson River, you're immune to the Coronavirus."""	1
LESA	125	Hi, I'm happy we are friends. The cure for coronavirus is rabies vaccination. Help save a life.	1
LESA	126	I can't believe I have to say this (or tweet this), but please don't drink or inject bleach. There are better ways to cure what ails you. #COVID19	1
LESA	127	@DrDenaGrayson @CIA @realDonaldTrump @thespybrief Really? So can vaccines. And the WHO admitted they have no vaccine safety profile & rely on post-effects for safety assurances. Why not indemnify #Hydroxychloroquine for #COVID19 #CoronavirusPandemic since it has saved lives & cured people of #COVID2019? cc .@HighWireTalk	1
LESA	128	The pharmaceutical companies don't want you to know about the cure for COVID-19!	1
LESA	129	"Detailed thread on how China stole the #coronavirus and other deadly viruses, including #Ebola, from Canada and worked on converting them into #bioweapons.

https://t.co/o3uOtubAIe"	1
LESA	130	"The media keeps stating that the Pirbright Institute having a patent on the coronavirus is fake. However, it is indeed present on Google Patents, Patent #10,130,701.

https://t.co/yCvASmjp2D"	1
LESA	131	@oaq1212 @SamHarrisOrg He wants to inject people with bleach to cure them of #COVID19. Can you please explain how this is helpful in any way, shape, or form?	1
LESA	132	RT @leilah_9: Lysol kills the coronavirus, you’re welcome https://t.co/E318VTTaLQ	1
LESA	133	"@bruhthisforfak1 @Elaveye @davegreenidge57 @ScottGottliebMD Wuhan province (where the virus started) is home to a Chinese bioweapon lab. 

70% of the initial cases cannot be traced back to the food market the media claims this thing started at. 

A Chinese spy was caught in Canada sending samples of coronavirus to that biolab in 2017."	1
LESA	134	China stole a United States Navy research drone in international waters, ripped it out of the water, and took it to China in an unprecedented act.	1
LESA	135	"Soon, I will be talking with Geoff Currier on @680CJOB about the shutdown of marketing for bogus #COVID19 cures and prevention products. 

Warm up: https://t.co/UchuH1Ogk9

Ignore the noise! And #ThinkBeforeYouShare"	1
LESA	136	The government of India has issued an advisory to all social media platforms in order to curb the misinformation and fake news on coronavirus, as India fights corona. Join the league of corona warriors. If you suspect a forward to be fake, WhatsApp us at +91 87997 11259 or visit pibfactcheck.com.	1
LESA	137	"It is well said, ""Prevention is better than cure."" While there is no medicine for COVID-19 as of now, it will be good to take preventive measures that boost our immunity in these times.

Visit: https://t.co/inD6uCL9Xa

#ImmunityBoosters #AyurvedaFightsCorona #Covid_19 #StaySafe https://t.co/9w73JMlhBt"	1
LESA	138	@DanielLarison is also an expert on China and bioweapons.	1
LESA	139	@YusufDFI China is a real virus, and I hope the world will have a vaccine for it too before it's too late.	1
LESA	140	Hence, it is not proven that cocaine is a really effective way to enhance your immune system against Covid-19.	1
LESA	141	@basementvegan They can be, but if you've been diagnosed with pneumonia, then I don't think you have COVID-19. Have you been tested? Does it sound bad enough for you to have been tested?	1
LESA	142	"According to AOC, Congress amended the Constitution to prevent FDR from being re-elected: ""They had to amend the Constitution of the United States to make sure Roosevelt did not get reelected."" (Reminder, FDR died in office in 1945; the 22nd Amendment came in 1947) pic.twitter.com/DImHj0caVy — Tom Elliott (@tomselliott) March 31, 2019"	1
LESA	143	"""Ionizing air affects influenza virus infectivity and prevents airborne transmission in hospitals."""	1
LESA	144	@RufusKings1776 I dissent. If ingesting shitloads of grain alcohol kills the coronavirus, then Kudlow is an expert.	1
LESA	145	If you have a mullet, you are immune to the coronavirus. #hellyeahbrother	1
LESA	146	@drsanjaygupta Is there a pneumonia vaccine or shot that would work on Covid-19 cases to prevent pneumonia or provide assistance?	1
LESA	147	Facebook is trying to contain a fake news story going around that says drinking bleach will cure the Coronavirus, but to be honest, I say we let natural selection do its thing. 🤷🏾‍♂️	1
LESA	148	"@B52Malmet What are the red states going to do when they get their cases of COVID-19?

Is this virus that doesn't exist, going away, and is there already a cure for it?
Correct the grammar:"	1
LESA	149	When will Allah kill Coronavirus so I can unfollow this account?	1
LESA	150	This is just a thought, but is it possible that China weaponized the coronavirus, secretly developed a cure/vaccine for themselves, and infected people who would be going to other countries as a bio-weapon to weaken their enemies?	1
LESA	151	Do they realize that they are doing this for a man who told them to inject disinfectant into their bodies as a cure for #COVID19? #naturalselection will soon save us! 😂 https://t.co/lVYIYxJUhO	1
LESA	152	Presumably, the President's event and those who attended are immune to the coronavirus, right?	1
LESA	153	"""Kyle Bass Blasts China's Most Lying, Coercive, Manipulative Government"" for ""Knowingly Infecting the World"" | Zero Hedge https://t.co/KLm5krM97A"""	1
LESA	154	"33 MORE Reasons Why The Coronavirus is Fake - Video DELETED! https://t.co/xbHiTqPjGR via @YouTube

Corrected grammar: 33 MORE Reasons Why The Coronavirus is Fake - Video DELETED! https://t.co/xbHiTqPjGR via @YouTube"	1
LESA	155	"@Canadanewsdaily This is where the #coronavirus started, at this bioweapons lab in Wuhan, China. The ""tainted meat"" is just a cover story. It is a weaponized form of the common cold. Sloppy handling let the genie out of the bottle. https://t.co/P6QBfPEPvf"	1
LESA	156	@Kurt_SDMF And ground zero is close to two labs. There is some story of bat eating... etc—typical propaganda downplay. If it was biowarfare, they screwed it up—undetectable for 2-14 days, it should have spread farther out, though perhaps it did ... targeting 50+ individuals, the young & immune compromised. #China Vice	1
LESA	157	The #Covid19 pandemic will delay early screenings for #cancer and create worse outcomes for patients who may have been cured but could now face advanced cases. It will be interesting to analyze the data from our ROOT MOT as we enter the post COVID-19 world: https://t.co/ElTGX0pOau	1
LESA	158	Children who attended foam and paint raves are immune to COVID-19.	1
LESA	159	Trump has said staying home can kill you. He also said Lysol can cure you. No wonder people are confused. #coronavirus #covidsafe #TrumpGenocide https://t.co/v8YGa0Ac6W	1
LESA	160	"Joe Biden on Covid-19: ""We have to take care of the cure. That will make the problem worse, no matter what."" The next POTUS? To use a liberal line: ""I'll move out of the country."""	1
LESA	161	"I knew magarats were dumb, but not that dumb. QAnon-ers' Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/OhSPqgutOu via @thedailybeast

Corrected sentence:
I knew magarats were dumb, but not that dumb. QAnon-ers' Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/OhSPqgutOu via @thedailybeast"	1
LESA	162	"""When a buffoon can't lie his way out of abject incompetence in handling the #coronavirus pandemic, he sells the idea of injecting or drinking #Clorox & #lysol as a cure! Anyone who voted for this 'man' should be given a lifetime ban on voting."""	1
LESA	163	@maziarbahari @ArlenaRio They should also tell China to f... off for launching their bio weapon, the coronavirus, which was known in the late 1980s as the Wuhan 400 virus.	1
LESA	164	#Coronavirus prepared at the bio-weapons laboratory in the US.	1
LESA	165	@GMaCaseyB @elonmusk @TheRightMelissa I would take a cure/vaccine for the stupidity of people before the cure for COVID-19, given the rate of ignorance and absurdity I am seeing on this simple post that started with MY OPINION and MY EXPERIENCE WHERE I AM. I never presumed to speak for others. I only spoke for MYSELF. People are free to agree or disagree. @swsog	1
LESA	166	"""Coronavirus Bioweapon - How China Stole Coronavirus from Canada and Weaponized It | GreatGameIndia"""	1
LESA	167	"Too good not to retweet!!!

Take care of yourselves & each other.  

🙏🏽❤️✌🏽

#COVID19 
#Lysol https://t.co/wOnGF2IUeK"	1
LESA	168	Bill O'Reilly conducted his own poll of 25,000 people. He had university graduate students call 250 people from each party's voter rolls in all 50 states.	1
LESA	169	"May Allah cure the world from the coronavirus soon.

Ameen.

#COVID19"	1
LESA	170	The best cure against the coronavirus is to eat five garlic cloves a day. It may not directly affect the virus, but it will certainly keep everyone away from you. 😂	1
