topic	tweet_id	tweet_text	class_label
LESA	71	"Chinese Agent Charles Lieber and His Virus Transmitters: Wuhan Virus Integration with Electromagnetic Pulse. The Engineered Bioweapon. 

Source: GreatGameIndia

The Covid-19 pandemic has raised numerous questions and theories regarding its origin and potential manipulation. One such theory involves Chinese agent Charles Lieber and his alleged involvement in the creation of virus transmitters. These transmitters are said to be integrated with an electromagnetic pulse, making them even more dangerous.

The Wuhan Virus, also known as the coronavirus, is believed to have been engineered as a bioweapon. This theory suggests that it was intentionally created to cause harm and spread rapidly. The integration of the virus with an electromagnetic pulse would allow for greater control and manipulation of its effects.

While these claims are still speculative, they highlight the ongoing concerns about bioweapons and biowarfare. The Covid-19 pandemic has brought these issues to the forefront, prompting further investigation and discussion.

Source: GreatGameIndia

Note: The content has been edited for clarity and to remove informal language, user mentions, and hashtags."	1
LESA	72	Are you planning to profit millions from a vaccine for the coronavirus? Is your Foundation collaborating with a Chinese lab in Wuhan?	1
LESA	73	In an article for The Conversation, Seán Mfundza Muller argues that the cure for COVID-19 infections could potentially be more harmful than the disease itself for South Africa.	1
LESA	74	"Please correct any grammatical errors in the provided content. Please also remove user mentionings, hashtags, and informal words.

Yes, people actually thought coke was a cure for the coronavirus."	1
LESA	75	"End Fox News.
End TV Doctors.
End attempts at equivocating COVID-19 to non-infectious causes of death.
End the notion that ""the cure is worse than the disease"".

End the stupidity surrounding COVID-19.
End the misinformation spread by certain media outlets.
End the false comparisons between COVID-19 and non-infectious causes of death.
End the belief that the measures taken to combat the virus are more harmful than the virus itself.

#EndCOVID19 #StayHome #Testing #ContactTracing"	1
LESA	76	Please remember to wear face masks and use hand sanitizer at all times to stay safe from the coronavirus. The virus is airborne and can lead to pneumonia. Please help spread this message. [link to source]	1
LESA	77	"World blames China for the spread of the virus. China accuses the USA of using COVID as a bioweapon against them.

Only India, with racist tendencies, blames Muslims for COVID-19."	1
LESA	78	Susan Rice complains that Trump should have informed Obama about killing ISIS leader. Was this because Obama was the one who let Baghdadi out of prison? Hey, Susan, you're still irrelevant.	1
LESA	79	TLRY is waiting for the first coronavirus gummy chew or pot stick to cure all illnesses. THEN this should succeed.	1
LESA	80	"China's biological weapons program is utilizing lethal viruses such as Ebola and the coronavirus to develop bioweapons. It appears to be more of a bioterrorism program, contradicting China's claim of a ""peaceful rise."""	1
LESA	81	According to TMZ and other reliable sources, Selena Gomez has reportedly donated $1,000,000 to vaccine research to help prevent the spread of COVID-19, also known as the coronavirus. I want everyone to know that these donations are rare, and soon this disease will be eradicated.	1
LESA	82	This is a commendable initiative. #VaccinesWork.	1
LESA	83	Do not spray Lysol in your mouth like Binaca. #coronavirus	1
LESA	84	If you have been inside Bar C, you are immune to the coronavirus.	1
LESA	85	Hey, this is for you. Do not ingest disinfectant, Lysol, or bleach to cure Covid-19. That would be stupid.	1
LESA	86	If you truly believe that injecting bleach into your body will cure Covid-19, please proceed and give it a try. This is not a normal situation. Is Trump a dictator or a foolish person? Regrettably, he is both.	1
LESA	87	When life gives you lemon-scented Lysol disinfectant wipes, do NOT try to make lemonade with them!	1
LESA	88	Even a vaccine that is 90% effective can prevent an outbreak of the new deadly coronavirus, according to Professor Omits. The virus, which originated in China, contains components from bat and snake viruses, as well as a component that causes pneumonia to become contagious. Do flu vaccines contain similar components?	1
LESA	89	Please explain the logic of the Biden/DNC plan. If you develop pneumonia as a result of COVID-19, your testing and treatment should be covered. However, if it is discovered after treatment that you were not infected with the coronavirus and instead had a different type of pneumonia, you may face financial ruin.	1
LESA	90	If you drank out of this in school, you are immune to the coronavirus.	1
LESA	91	Operation Warp Speed's goal is to have 300 million doses of vaccine available by January, according to an administration official.	1
LESA	92	Rejoice, anime fans. We are immune to the coronavirus.	1
LESA	93	If you are attracted to men, you are immune to coronavirus.	1
LESA	94	RT: Tacha, please save Nigeria from the coronavirus. You are the only one with the cure and vaccine.	1
LESA	95	Drinking Clorox won't cure COVID-19.	1
LESA	96	#ASpoonfulOfClorox: Ingesting CLOROX in any form does NOT cure COVID19. It is actually fatal! Please do not do this.	1
LESA	97	"Sage is a member of the mint family and is known for its medicinal uses. It means ""safe"" and ""cure"". Did you know that it is used as a remedy for coughs and sore throats? Gain more knowledge on health during these COVID-19 times by strengthening your immune system."	1
LESA	98	BREAKING NEWS: If you have ever consumed the water in Warrensburg, MO, you are immune to the Coronavirus.	1
LESA	99	Influenza B has killed 136 children in the US this year, while COVID-19 has not caused any child deaths. No schools have been closed to prevent the spread of Influenza B, a known threat to children's lives. However, schools worldwide are being closed to prevent the spread of COVID-19, a virus that does not pose a significant risk to children.	1
LESA	100	Read the Lysol can. It kills 99.9% of germs and lists coronavirus as one of them. It's a common product available at the dollar store. Remember when they talked about World War III, Russia, North Korea, and epidemics during every election cycle? Yeah, I do!	1
LESA	101	The reason behind Covid-19 is that the Chinese government allegedly invented a bio weapon for war, and they were successful.	1
LESA	102	It is unfortunate that we have lost another soul to COVID-19. Let's stop the spread of the virus and self-isolate now. Prevention is better than cure.	1
LESA	103	"Triggering a war by falsely attributing the ""pandemic"" to the Chinese and blaming the Americans for it."	1
LESA	104	Lysol had to issue a statement because Donald Trump suggested ingesting disinfectant to cure Covid-19. There will be individuals who may actually try this.	1
LESA	105	There is a significant misinformation among users in Puerto Rico that Zello will work without internet. It will not, please retweet. — Zello Inc (@Zello) September 6, 2017	1
LESA	106	If we still claim that we cannot cure cancer, what hope is there for an end to COVID-19?	1
LESA	107	The cure? Just drink Corona. It will fix it.	1
LESA	108	If you swam at Sandy Point as a child, you are immune to the Coronavirus.	1
LESA	109	@nedryun, Slowing the spread of COVID-19 is not effectively stopping the virus. While there may be a SARS-like disease present, the current approach seems to focus more on behavior modification rather than finding a cure. Instead of avoiding the virus, we should aim to build immunity against it. Merely avoiding it will leave us vulnerable. No lockdown can completely halt the spread of the virus.	1
LESA	110	According to the AP, Germany has more than 1100 confirmed coronavirus cases, but so far only two deaths. Experts suggest that rapid testing in the early stages likely led to increased diagnosis of the infected individuals, allowing the country to contain and prepare for the virus.	1
LESA	111	It doesn't cure it, though. It is only believed to prevent people from getting it and help those in the earlier stages of having COVID-19. However, we won't know if people don't have access to testing or can't pay for treatment.	1
LESA	112	"""Steam Yourself is the Best Cure against COVID-19."""	1
LESA	113	Ozone kills the coronavirus. Ozone generators are inexpensive and great for disinfecting rooms and buildings. However, it is important to ventilate the area and avoid breathing in the ozone until it clears.	1
LESA	114	The manufacturer of Lysol and another disinfectant states that their products should not be used as an internal treatment for the coronavirus.	1
LESA	115	Just learned a lot about maggots while researching the right. I didn't know that some people believe the coronavirus is fake, or that they have always disliked Bolton (who, by the way, was paid $115,000 by Ukraine). I also didn't know that Romney's partner is on the board of Burisma, etc.	1
LESA	116	Brother, the baby's immune system is strong. Babies are given vitamins daily to keep them healthy. As we know, there is no vaccine for COVID-19, only your immune system can fight it. The baby's immune system could be working wonders. Let's leave God alone.	1
LESA	117	"Protect yourself from COVID-19. Quit smoking!
Smokers have a higher risk of developing severe pneumonia."	1
LESA	118	Beware of the spread of coronavirus and the pandemic propaganda on Fox News. Trish Regan's melodramatic rant, decrying Democrats and mainstream media for allegedly exploiting COVID-19 as another attempt to impeach the president, is dangerous. We should remove this harmful individual from the airwaves. #Trumpdemic	1
LESA	119	China's bio weapon, the Corona Virus, has raised concerns about the possibility of World War 3.	1
LESA	120	Washing your hands prevents coronavirus. I think I just discovered the vaccine, fellas.	1
LESA	121	"""Nobody wants to come near me."" After Nigeria recorded its first positive COVID-19 case, a story circulated on social media claiming that the patient's taxi driver was demanding payment to prevent spreading the disease. The story was false, but it has had a significant impact on Jude."	1
LESA	122	Why are US taxpayers giving almost $4 million dollars to a Chinese bio-weapons lab?	1
LESA	123	Please make the medication available to lupus patients who are being harmed by the irresponsible promotion of your product as a cure for COVID-19.	1
LESA	124	If you have ever swum in the Hudson River, you are immune to the Coronavirus.	1
LESA	125	Hi, I'm happy that we are friends. The cure for coronavirus is the rabies vaccination, which can help save lives.	1
LESA	126	I can't believe I have to say this (or tweet this) but please don't drink or inject bleach. There are better ways to cure what ails you. #COVID19	1
LESA	127	Can vaccines really do that? The WHO admitted they have no vaccine safety profile and rely on after effects for safety assurances. Why not indemnify Hydroxychloroquine for COVID-19 since it has saved lives and cured people of COVID-19? cc @HighWireTalk	1
LESA	128	The cure for COVID-19 that pharmaceutical companies don't want you to know about!	1
LESA	129	"Please find below the corrected version:

Detailed thread on how China obtained the coronavirus and other deadly viruses, such as Ebola, from Canada and conducted research to potentially weaponize them.

Link: [insert link here]"	1
LESA	130	"Media outlets have been claiming that the assertion that the Pirbright Institute holds a patent on the coronavirus is false. However, the patent can be found on Google Patents under the number 10,130,701. 

Link: [removed]"	1
LESA	131	He wants to inject people with bleach to cure them of COVID-19. Tell me how this is in any way helpful.	1
LESA	132	Lysol kills the coronavirus. Thank you.	1
LESA	133	"Wuhan province, where the virus originated, is home to a Chinese bioweapon lab. 

70% of the initial cases cannot be traced back to the food market that the media claims this outbreak started at. 

A Chinese spy was caught in Canada sending samples of the coronavirus to that biolab in 2017."	1
LESA	134	China steals a United States Navy research drone in international waters, ripping it out of the water and taking it to China in an unprecedented act.	1
LESA	135	"Soon: Discussing the cessation of marketing for fraudulent COVID-19 cures and prevention products with Geoff Currier on 680 CJOB.

Warm up: [link to be provided]

Disregard the misinformation! And consider before sharing."	1
LESA	136	The Government of India has issued an advisory to all social media platforms in order to curb the misinformation and fake news on coronavirus, as India fights against the pandemic. Join the league of Corona warriors and suspect any forwarded message to be fake. WhatsApp us at +91 87997 11259 or visit pibfactcheck.com.	1
LESA	137	"It is well said, ""Prevention is better than cure."" While there is no medicine for COVID-19 at present, it is advisable to take preventive measures that enhance our immunity during these times.

Visit: [website link]

[hashtags removed]"	1
LESA	138	Daniel Larison is also an expert on China and bioweapons.	1
LESA	139	China is a real virus and I hope the world will have a vaccine for it too, before it's too late.	1
LESA	140	Hence, it is proven that cocaine is an effective way to enhance the immune system against Covid-19.	1
LESA	141	They can be, but if you have been diagnosed with pneumonia, then I don't think you have COVID-19. Have you been tested? Sounds bad enough that you could have been tested?	1
LESA	142	"According to AOC, Congress amended the Constitution to prevent FDR from being re-elected: ""They had to amend the Constitution of the United States to make sure Roosevelt did not get reelected."" (Reminder, FDR died in office in 1945; the 22nd Amendment came in 1947)"	1
LESA	143	HOSPITAL USE? Ionizing air affects influenza virus infectivity and prevents airborne transmission.	1
LESA	144	I disagree. If a large amount of grain alcohol kills the coronavirus, Kudlow is an expert.	1
LESA	145	If you have a mullet, you are immune to the coronavirus.	1
LESA	146	There is a pneumonia vaccine or shot. Would that work on Covid-19 cases to prevent pneumonia or provide assistance?	1
LESA	147	Facebook is attempting to address a fake news story circulating, claiming that consuming bleach can cure the Coronavirus. However, in my opinion, it is best to allow natural selection to take its course.	1
LESA	148	What will the red states do when they have cases of COVID-19? This virus, which exists and is not going away, already has a cure.	1
LESA	149	When will Allah kill the Coronavirus so I can unfollow this account?	1
LESA	150	Is it possible that China weaponized the coronavirus, secretly developed a cure/vaccine for themselves, and infected people who would be traveling to other countries as a bio-weapon to weaken their enemies?	1
LESA	151	Do they realize they are doing this for a man who suggested injecting disinfectant into their bodies as a cure for COVID-19? Natural selection will soon save us! 😂	1
LESA	152	Presumably, the event hosted by the President and its attendees are immune to the coronavirus.	1
LESA	153	Kyle Bass criticizes China's government for knowingly infecting the world, calling it the most lying, coercive, and manipulative government.	1
LESA	154	33 More Reasons Why the Coronavirus is Fake - Video Deleted!	1
LESA	155	"This is where the coronavirus started, at this bioweapons lab in Wuhan, China. The ""tainted meat"" is just a cover story. It is a weaponized form of the common cold. Sloppy handling let the genie out of the bottle."	1
LESA	156	And ground zero is close to two labs. There is a story about bat eating, etc. It's typical propaganda downplay. If it was biowarfare, they messed up. It should have been undetectable for 2-14 days and spread farther out, although maybe it did. The targets were 50+ and the young and immune compromised. China Vice.	1
LESA	157	The Covid-19 pandemic will delay early screenings for cancer and create worse outcomes for patients, who may have been cured, but could now face advanced cases. It will be interesting to analyze the data from our ROOT MOT as we enter the post Covid-19 world.	1
LESA	158	Children who attended foam and paint raves have developed immunity to the coronavirus.	1
LESA	159	Trump has stated that staying at home can be lethal. He has also claimed that Lysol can serve as a remedy. It is no surprise that individuals are feeling perplexed.	1
LESA	160	"Joe Biden on Covid-19: ""We need to focus on finding a cure. Neglecting this will only exacerbate the problem, regardless of the circumstances."" Could he be the next POTUS? To borrow a phrase from the liberal perspective, ""I would consider relocating abroad."""	1
LESA	161	I knew magarats were unintelligent, but I didn't realize they were that unintelligent. QAnon supporters believe that drinking bleach is a magical cure for the coronavirus.	1
LESA	162	When someone is unable to deceive their way out of complete incompetence in handling the coronavirus pandemic, they resort to promoting the injection or consumption of Clorox and Lysol as a cure. Individuals who voted for this individual should be permanently banned from voting.	1
LESA	163	They should also tell China to leave for launching their bio weapon, the coronavirus, which was known in the late 1980s as the Wuhan 400 virus.	1
LESA	164	Coronavirus prepared at the bio-weapons laboratory in the US.	1
LESA	165	I would prioritize finding a cure or vaccine for stupidity before finding a cure for COVID-19, given the level of ignorance and absurdity I am witnessing on this post. It began with my opinion and my experience in my own location, and I never claimed to speak for others. I only spoke for myself, and people are free to agree or disagree.	1
LESA	166	Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia.	1
LESA	167	"Too good not to retweet!

Take care of yourselves and each other.

🙏❤️✌

#COVID19
#Lysol"	1
LESA	168	Bill O'Reilly conducted his own poll of 25,000 people. University graduate students called 250 individuals from each party's voter rolls in all 50 states.	1
LESA	169	"May Allah cure the world from the coronavirus soon. 

Ameen."	1
LESA	170	The most effective remedy against the coronavirus is to consume five garlic cloves daily. While it may not directly impact the virus, it will certainly help maintain social distancing 😂	1
LESA	171	All I’m saying is meth will cure Coronavirus	1
LESA	172	Instead of fighting the coronavirus, you could use Lysol to make Donald Trump go away.	1
LESA	173	Here we will discuss some preventive measures for avoiding COVID-19 while working in the packaging sector.	1
LESA	174	There have been 12 COVID-19 cases as of 8 Mar 1600 CET, according to the following numbers: 106893, 80859, 7134, 6566, 5883, 939, 847, 696, 589, 455, 277, 264, 213, 188, 169, 161, 147, 138, 102, 93, 79, 77, 66, 62, 57, 54, 50, 48, 45, 34, 31, 28, and 27.	1
LESA	175	Very relevant. Did an American researcher sell or share the Coronavirus research with China, leading to a bioweapon.	1
LESA	176	Lysol has issued a warning stating that disinfectants should not be injected or ingested to treat the coronavirus.	1
LESA	177	Eating ass does not make you immune to the Coronavirus.	1
LESA	178	No matter what Sean Spicer spins, this is a picture of a family in handcuffs at an airport. A child in cuffs?	1
LESA	179	The UK, US, Israel, and China are working on a potential COVID-19 vaccine.	1
LESA	180	Gilead's Remdesivir, according to non-published data from a video conference, suggests that it is a miracle cure for Covid-19.	1
LESA	181	The coronavirus pandemic demonstrates how secure borders also protect public health.	1
LESA	182	I cancelled my DIRECTV NFL ticket this morning. I received a $188.00 credit.	1
LESA	183	Isopropyl alcohol is being promoted as a cleaner that can kill the coronavirus on various surfaces, such as kitchen countertops and phones. Due to the shortage of hand sanitizer, which is considered a defense against COVID-19, there has been a surge in demand for homemade production.	1
LESA	184	Trust me, if you have ever swum in Dewey Lake, you are immune to the Coronavirus.	1
LESA	185	I thought nail biters like us would have been the first to get the coronavirus, but I guess it makes us immune.	1
LESA	186	Why has it taken the threat of a virus for them to start cleaning tube stations? Trains should be cleaned every week. The seats have more dust than the Sahara Desert.	1
LESA	187	"""You can cure Corona, but you cannot cure Morona."""	1
LESA	188	In the absence of a definitive cure, are disinformation and xenophobia the next best alternatives?	1
LESA	189	"This ""Flatten the Curve"" graph surged to prominence this week, but it didn't explain why it is detrimental when medical treatment capacity is overwhelmed. As the mortality rate rises, here is a small animation that demonstrates the importance of early containment and the double benefit of delaying COVID-19."	1
LESA	190	If you were in the house when your mom was cooking chiles, then you are immune to COVID-19.	1
LESA	191	We don't have evidence, but we believe that our wine can prevent #COVID19 if consumed in sufficient quantities. It's a better alternative to #DisinfectantInjection, don't you think? #winecures	1
LESA	192	"This reminds me of my favorite development story. When a Harriet Tubman movie was pitched, the executive said, ""Great, I think we can get Julia Roberts for the lead."""	1
LESA	193	If you are considering injecting Lysol into yourself or consuming bleach, it is probably best for the planet that you refrain from doing so. Good luck.	1
LESA	194	"COVID-19 Alert! Share this urgent message: ""Quarantiranny - The cure is worse than the disease"" (David Icke & Alex Jones). #trending #BreakingNews #video #CoronavirusPandemic #5G #NWO"	1
LESA	195	Yeah, but when you read that he is a conspiracy theorist who believes that coronavirus is a bio-weapon developed in a Chinese lab, all hope disappears.	1
LESA	196	Conspiracy theorists are promoting the consumption of a hazardous bleach solution as a cure or preventive measure for the coronavirus.	1
LESA	197	The Sioux are being forced at gunpoint to accept ecological risks that North Dakota's white residents refused.	1
LESA	198	Trump and Obama's entries in Yad Vashem guestbook - spot the differences.	1
LESA	199	"Dextrocardia.
The diagnosis of pneumonia was due to COVID-19."	1
LESA	200	If individuals are gullible enough to believe that Lysol, Clorox, or any other disinfectant can cure them of COVID-19, then they should be allowed to try it. They unquestioningly believe everything else the President says, so they should continue to follow his lead.	1
LESA	201	World's most famous virus hunter, Dr. Ian Lipkin, went to China to investigate the Coronavirus. However, instead of hunting the virus, the virus hunted him down. Dr. Lipkin, a globally renowned virologist, is now back. Why did he self-prescribe Hydroxychloroquine? Is Covid-19 a natural virus or a bio-weapon? Tune in to India Today at 8pm.	1
LESA	202	RT @Mr_BorisJohnson: Personally, I can recommend cocaine as a substitute if you can't find flour. #coronavirus #COVID19	1
LESA	203	If you are currently watching Seven Lions Music, you are now immune to Covid-19.	1
LESA	204	Chinese citizens have leaked videos suggesting that the situation regarding Covid-19 is worse than what has been officially reported. Some even speculate that the virus is a bio-weapon released by the Chinese government. However, the veracity of these claims remains uncertain.	1
